run_id,run_description,adsorbent,adsorbent_mass,adsorbent_mass_units,adsorbate,adsorbate_mass,adsorbate_mass_units,temperature_units,pressure_units,adsorption_units,temperature,pressure,adsorption,uncertainty,branch,notes
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6592,19.45,5,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6910,21.34,8,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7393,24.32,2,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7691,26.85,0,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8045,29.41,5,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,1.0000,34.18,4,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9732,34.12,1,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9454,34.08,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9183,34.08,3,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8807,34.06,8,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8431,33.97,6,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.0192,3.09,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.0105,2.07,5,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.1091,5.28,1,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.1589,6.37,9,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.2027,7.23,2,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.3675,10.25,5,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4887,13.19,8,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.5809,15.96,7,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6371,18.28,4,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7082,22.44,1,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7629,26.16,8,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7817,28.74,8,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8286,31.35,5,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8409,32.01,0,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8503,32.43,9,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8583,32.60,6,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8807,33.17,3,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8960,33.50,6,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9060,33.66,1,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9176,33.74,1,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9348,33.92,0,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9641,34.00,2,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9829,34.16,1,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9947,34.19,2,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,1.0000,34.22,1,A,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9633,34.11,8,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.9171,34.09,2,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8987,34.04,1,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8502,33.97,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8374,33.94,4,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.8092,33.87,2,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7915,33.83,1,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7707,33.73,0,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7332,33.58,0,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.7153,33.48,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6948,33.44,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6805,33.41,5,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6580,33.33,4,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6249,33.25,3,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.6046,33.18,1,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.5785,33.06,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.5580,32.76,5,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.5373,29.45,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.5277,26.66,8,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.5211,24.21,5,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.5060,22.04,2,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4972,19.67,7,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4900,17.20,3,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4812,15.98,5,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4701,15.22,4,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4547,14.09,2,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4360,13.02,8,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4230,12.51,0,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.4077,11.97,2,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.3920,11.56,2,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.3699,10.79,6,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.3498,10.29,1,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.3325,9.86,9,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.3168,9.37,9,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.2823,8.63,6,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.2537,8.01,8,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.1208,5.59,5,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.0336,3.44,0,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.0107,2.27,9,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.0047,1.78,1,D,
5,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,139.17,0.0017,1.28,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,1.0000,33.77,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.9822,33.72,9,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.9447,33.69,8,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.9200,33.65,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8987,33.60,3,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8752,33.57,3,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8460,33.53,7,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8257,33.51,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8032,33.38,8,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.7816,33.39,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.7340,33.17,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.7155,33.13,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.6937,33.02,7,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.6712,32.95,2,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.6485,32.86,9,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.6274,32.81,5,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.6043,32.74,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5765,32.60,6,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5628,32.53,5,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5483,32.40,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5402,32.25,7,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5361,30.85,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5230,28.24,2,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5158,25.89,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5062,23.27,3,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4965,20.83,6,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4932,18.79,2,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4774,16.84,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4708,15.78,7,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4596,14.86,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4457,13.63,6,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4358,13.30,0,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4179,12.57,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4038,12.00,3,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3806,11.20,8,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3636,10.72,7,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3443,10.24,4,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3248,9.76,3,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3068,9.37,7,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.2904,9.05,2,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.2608,8.45,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.2301,7.87,8,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.1957,7.16,8,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.1258,5.82,5,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0682,4.45,6,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0269,3.02,6,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0074,1.84,1,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0039,1.46,2,D,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0173,2.56,3,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0313,3.21,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0428,3.63,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0512,3.89,6,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.0859,4.86,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.1013,5.24,4,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.1682,6.62,4,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.2130,7.57,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.2571,8.36,2,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.2786,8.71,8,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3030,9.23,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3279,9.66,6,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3457,10.11,7,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.3836,10.82,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4107,11.43,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4403,12.15,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4673,12.89,6,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5112,14.33,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5503,15.71,2,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5819,17.17,8,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.1633,6.46,7,D,Editor: Measurement is out of sequence; could be a typographic error
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.4544,12.59,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5647,16.36,7,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.5989,18.01,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.6353,20.11,3,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.6733,22.62,5,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.7075,25.38,7,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.7406,28.19,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.7578,29.98,6,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.7941,31.77,8,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8214,32.82,6,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8412,33.21,0,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8610,33.38,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.8936,33.52,5,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.9321,33.64,2,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,0.9679,33.76,1,A,
6,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,146.34,1.0000,33.77,9,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.0133,1.99,1,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.0218,2.47,4,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.0402,3.27,6,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.0605,3.98,1,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.0804,4.55,0,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.1085,5.21,0,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.1355,5.85,1,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.1566,6.35,2,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.1825,6.85,6,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.2049,7.32,9,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.2288,7.75,3,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.2607,8.39,8,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.2902,9.09,8,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.3227,9.74,2,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.3521,10.46,2,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.3812,11.17,2,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.4122,11.90,3,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.4426,12.93,6,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.4708,13.80,2,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5024,15.01,7,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5293,16.23,4,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5557,17.60,5,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5792,18.97,3,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5942,20.12,2,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.9159,32.90,0,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.9507,32.96,1,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.9817,32.98,2,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,1.0000,33.10,3,A,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.9831,33.05,1,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.9534,33.00,2,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.9246,32.95,5,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.9005,32.92,8,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.8688,32.86,8,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.8391,32.73,3,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.8049,32.67,1,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.7745,32.63,2,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.7310,32.47,7,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.6987,32.42,6,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.6765,32.26,6,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.6504,32.20,9,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.6256,32.15,4,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.6032,32.00,4,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5780,31.92,7,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5540,31.83,4,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5313,31.71,2,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5128,30.96,9,D,
7,Boundary Isotherm,Vycor Glass,61.6,mg,Xe,131.293,g/mol,K,relative,mg,159.08,0.5014,27.38,1,D,
